Wavenumber,Processed
3207.59,1308.80
3209.83,1325.30
3212.07,1311.40
3214.31,1323.10
3216.54,1337.00
3218.78,1323.90
3221.01,1310.10
3223.24,1317.10
3225.47,1299.60
3227.69,1292.00
3229.92,1273.40
3232.14,1278.30
3234.36,1251.20
3236.58,1259.70
3238.79,1235.90
3241.01,1242.80
3243.22,1213.00
3245.43,1210.40
3247.64,1191.40
3249.85,1204.80
3252.05,1196.90
3254.26,1170.40
3256.46,1159.50
3258.66,1153.70
3260.86,1160.30
3263.05,1139.00
3265.25,1138.10
3267.44,1137.50
3269.63,1110.00
3271.82,1112.60
3274.01,1108.70
3276.19,1109.80
3278.38,1108.60
3280.56,1092.50
3282.74,1102.90
3284.92,1112.60
3287.09,1104.40
3289.27,1100.20
3291.44,1079.30
3293.61,1062.90
3295.78,1069.20
3297.95,1055.80
3300.11,1070.20
3302.28,1060.90
3304.44,1054.10
3306.60,1048.50
3308.76,1035.70
3310.91,1026.40
3313.07,1007.70
3315.22,995.30
3317.37,999.30
3319.52,981.60
3321.67,974.00
3323.81,983.20
3325.95,938.70
3328.10,950.00
3330.24,952.50
3332.37,940.30
3334.51,941.10
3336.65,927.50
3338.78,929.60
3340.91,925.60
3343.04,928.40
3345.17,933.60
3347.29,909.80
3349.41,928.30
3351.54,903.10
3353.66,931.10
3355.78,905.90
3357.89,902.90
3360.01,900.50
3362.12,882.70
3364.23,876.10
3366.34,874.20
3368.45,866.60
3370.55,845.70
3372.66,829.00
3374.76,834.70
3376.86,810.00
3378.96,789.70
3381.06,785.10
