Wavenumber,Processed
2723.11,509.9
2725.75,504.12
2728.38,504.81
2731.01,508.82
2733.64,503.42
2736.26,499.79
2738.88,491.44
2741.51,484.22
2744.13,489.04
2746.74,482.51
2749.36,485.17
2751.97,484.97
2754.58,477.23
2757.19,473.28
2759.8,474.99
2762.4,465.59
2765,462.8
2767.61,463.92
2770.2,458.02
2772.8,455.6
2775.4,448.04
2777.99,445.82
2780.58,444.87
2783.17,444.75
2785.75,442.53
2788.34,449.12
2790.92,443.62
2793.5,441.87
2796.08,442.64
2798.65,442.22
2801.23,442.07
2803.8,435.44
2806.37,439.65
2808.94,444.65
2811.5,434.81
2814.06,432.77
2816.63,433.53
2819.19,437.07
2821.74,429.02
2824.3,437.59
2826.85,434.14
2829.4,427.68
2831.95,423.72
2834.5,417.91
2837.04,427.2
2839.59,430.07
2842.13,424.93
2844.67,419.13
2847.2,413.79
2849.74,416.81
2852.27,415.92
2854.8,414.88
2857.33,410.64
2859.86,419.22
2862.38,417.96
2864.91,410.45
2867.43,412.98
2869.95,422.02
2872.46,419.34
2874.98,420.61
2877.49,423.5
2880,432.21
2882.51,423.88
2885.02,427.66
2887.52,418.54
2890.02,417.89
2892.52,435.32
2895.02,437.04
2897.52,431.31
2900.01,427.74
2902.51,432.98
2905,434.06
2907.49,434.35
2909.97,438.16
2912.46,440.4
2914.94,434.03
2917.42,445.32
2919.9,440.29
2922.37,441.85
2924.85,437.04
2927.32,440.62
2929.79,452.85
2932.26,451.92
2934.73,450.62
2937.19,450.43
2939.65,456
2942.11,456.46
2944.57,466.12
2947.03,465.89
2949.48,475.6
2951.94,472.87
2954.39,475.39
2956.84,476.75
2959.28,481.63
2961.73,482.3
2964.17,477.14
2966.61,481.73
2969.05,495.44
2971.49,498
2973.92,505.24
2976.35,503.05
2978.78,506.54
2981.21,516.98
2983.64,518.73
2986.06,518.63
2988.49,514.59
2990.91,520.84
2993.33,531.93
2995.74,551.32
2998.16,561.97
3000.57,558
3002.98,552.34
3005.39,554.78
3007.8,559.64
3010.2,562.51
3012.61,562.54
3015.01,576.32
3017.41,578.61
3019.8,591.22
3022.2,598.6
3024.59,602.71
3026.98,605.86
3029.37,623.8
3031.76,618.25
3034.15,628.89
3036.53,638.69
3038.91,647.87
3041.29,663.26
3043.67,677.87
3046.05,691.45
3048.42,701.17
3050.79,709.95
3053.16,722.22
3055.53,716.53
3057.9,728.02
3060.26,743.65
3062.62,768.64
3064.98,776.42
3067.34,769.86
3069.7,775.52
3072.05,795.23
3074.41,798.27
3076.76,802.28
3079.1,815.9
3081.45,832.78
3083.8,844.52
3086.14,848.46
3088.48,859.19
3090.82,872.5
3093.16,875.49
3095.49,889.66
3097.83,904.88
3100.16,911.46
3102.49,919.45
3104.81,932.58
3107.14,939.16
3109.46,962.54
3111.79,986.49
3114.11,996.77
3116.42,1010.73
3118.74,1024.91
3121.05,1048.86
3123.37,1053.1
3125.68,1077.04
3127.99,1090.03
3130.29,1105.11
3132.6,1115.92
3134.9,1127.43
3137.2,1141.45
3139.5,1142.97
3141.8,1151.99
3144.09,1175.67
3146.39,1192.32
3148.68,1194.7
3150.97,1199.8
3153.25,1206.84
3155.54,1215.66
3157.82,1218.24
3160.11,1220.81
3162.39,1225.43
3164.66,1229.24
3166.94,1231.67
3169.21,1247.65
3171.49,1245.56
3173.76,1254.17
3176.03,1255.15
3178.29,1258.1
3180.56,1261.37
3182.82,1260.46
3185.08,1275.37
3187.34,1269.11
3189.6,1280.83
3191.86,1282.26
3194.11,1284.56
3196.36,1296.18
3198.61,1299.29
3200.86,1290.72
3203.11,1295.39
3205.35,1289.18
3207.59,1296.13
3209.83,1294.06
3212.07,1302.79
3214.31,1287.49
3216.54,1290.98
3218.78,1304.55
3221.01,1296.44
3223.24,1301.94
3225.47,1285.56
3227.69,1267.81
3229.92,1255.56
3232.14,1243.05
3234.36,1227.78
3236.58,1222.86
3238.79,1213.9
3241.01,1206.74
3243.22,1202.62
3245.43,1189.1
3247.64,1175.88
3249.85,1157.52
3252.05,1151.82
3254.26,1146
3256.46,1130.51
3258.66,1130.68
3260.86,1119.23
3263.05,1121.27
3265.25,1107.99
3267.44,1095.62
3269.63,1091.47
3271.82,1084.22
3274.01,1085.02
3276.19,1075.89
3278.38,1081.2
3280.56,1077.61
3282.74,1070.78
3284.92,1075.58
3287.09,1067.15
3289.27,1054.5
3291.44,1046.73
3293.61,1048.6
3295.78,1043.37
3297.95,1028.42
3300.11,1033.69
3302.28,1022.44
3304.44,1031.19
3306.6,1005.93
3308.76,1006.85
3310.91,998.62
3313.07,984.27
3315.22,971.54
3317.37,964.55
3319.52,953.46
3321.67,943.73
3323.81,938.26
3325.95,935.54
3328.1,923.86
3330.24,916.18
3332.37,901.28
3334.51,906.18
3336.65,892.7
3338.78,886.29
3340.91,891.98
3343.04,896.59
3345.17,891.64
3347.29,895.1
3349.41,893.32
3351.54,887.7
3353.66,883.88
3355.78,880.44
3357.89,875.68
3360.01,864.1
3362.12,848.64
3364.23,819.45
3366.34,819.41
3368.45,818.99
3370.55,869.78
3372.66,966.17
3374.76,1043.47
3376.86,964.08
3378.96,635.96
3381.06,252.67
